season,week,team_id,slot,player_id,player_name,position,nfl_team,opponent,fantasy_points,stat_5,stat_6,stat_7,stat_14,stat_15,stat_20,stat_21,stat_22,stat_28,stat_29,stat_32,stat_30,stat_33,stat_35,stat_36,stat_37,stat_38,stat_39,stat_45,stat_46,stat_47,stat_49,stat_50,stat_93,stat_53,stat_54
2024,11,1,TE,2572219,B. Bowers,TE,LV,@MIA,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,R/W/T,2563707,D. Mooney,,,@DEN,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,K,2570308,J. Moody,K,SF,SEA,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,DEF,100009,Broncos,,,ATL,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2540158,Z. Ertz,TE,WAS,@PHI,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2560957,M. Andrews,TE,BAL,@PIT,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2567232,T. Allgeier,RB,ATL,@DEN,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2567586,R. Doubs,WR,GB,@CHI,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2572354,B. Allen,RB,NYJ,IND,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2572507,R. Pearsall,WR,SF,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,QB,2561036,S. Darnold,QB,SEA,@SF,27.64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,RB,2562377,J. Jacobs,RB,GB,@CHI,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,RB,2566448,N. Harris,RB,LAC,CIN,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,WR,2562685,D. Metcalf,WR,PIT,BAL,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,WR,2570026,P. Nacua,WR,LAR,@NE,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,TE,2565830,K. Pitts,TE,ATL,@DEN,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,R/W/T,2568159,G. Pickens,,,HOU,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,K,2550545,C. Boswell,K,PIT,BAL,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,DEF,100017,Rams,,,@NE,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2558125,P. Mahomes,QB,KC,@BUF,21.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2558954,T. Hill,TE,NO,CLE,42.52,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2559169,A. Ekeler,RB,WAS,@PHI,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2569813,T. Dell,WR,HOU,@DAL,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,2571892,J. Sanders,TE,CAR,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,11,1,BN,100016,Chiefs,,,@BUF,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,QB,2572564,J. Daniels,QB,WAS,DAL,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,RB,2567469,J. Ford,RB,CLE,PIT,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,RB,2570335,Z. Charbonnet,RB,SEA,ARI,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,WR,2557898,C. Kupp,WR,SEA,ARI,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,WR,2562489,T. McLaurin,WR,WAS,DAL,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,TE,2572219,B. Bowers,TE,LV,DEN,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,R/W/T,2567586,R. Doubs,,,SF,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,K,2570308,J. Moody,K,SF,@GB,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,DEF,100009,Broncos,,,@LV,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2540158,Z. Ertz,TE,WAS,DAL,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2560957,M. Andrews,TE,BAL,@LAC,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2563707,D. Mooney,WR,ATL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2566157,T. Etienne,RB,JAX,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2568030,B. Hall,RB,NYJ,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2572507,R. Pearsall,WR,SF,@GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,QB,2560757,L. Jackson,QB,BAL,@LAC,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,RB,2560968,S. Barkley,RB,PHI,@LAR,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,RB,2572351,T. Tracy,RB,NYG,TB,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,WR,2552430,T. Lockett,WR,TEN,@HOU,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,WR,2560854,C. Ridley,WR,TEN,@HOU,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,TE,2560866,D. Schultz,TE,HOU,TEN,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,R/W/T,2565836,R. Bateman,,,@LAC,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,K,2556601,W. Lutz,K,DEN,@LV,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,DEF,100013,Texans,,,TEN,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2568012,W. Robinson,WR,NYG,TB,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2568493,J. Warren,RB,PIT,@CLE,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2569594,D. Kincaid,TE,BUF,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2569795,T. Spears,RB,TEN,@HOU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,2572162,B. Thomas,WR,JAX,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,BN,100028,Chargers,,,BAL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,12,1,RES,2569921,R. Rice,WR,KC,@CAR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,QB,2572564,J. Daniels,QB,WAS,TEN,33.64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,RB,2566157,T. Etienne,RB,JAX,HOU,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,RB,2568030,B. Hall,RB,NYJ,SEA,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,WR,2557898,C. Kupp,WR,SEA,@NYJ,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,WR,2562489,T. McLaurin,WR,WAS,TEN,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,TE,2572219,B. Bowers,TE,LV,@KC,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,R/W/T,2563707,D. Mooney,,,LAC,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,K,2558178,Z. Gonzalez,K,WAS,TEN,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,DEF,100009,Broncos,,,CLE,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2540158,Z. Ertz,TE,WAS,TEN,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2560957,M. Andrews,TE,BAL,PHI,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2567586,R. Doubs,WR,GB,MIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2569882,T. Bigsby,RB,JAX,HOU,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2569888,P. Washington,WR,JAX,HOU,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2572507,R. Pearsall,WR,SF,@BUF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,QB,2560955,J. Allen,QB,BUF,SF,32.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,RB,2558019,A. Kamara,RB,NO,LAR,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,RB,2563965,D. Swift,RB,CHI,@DET,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,WR,2552487,A. Cooper,WR,BUF,SF,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,WR,2563848,C. Lamb,WR,DAL,NYG,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,TE,2569726,S. LaPorta,TE,DET,CHI,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,R/W/T,2572411,M. Harrison,,,@MIN,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,K,2561153,J. Sanders,K,MIA,@GB,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,DEF,100008,Cowboys,,,NYG,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2560907,M. Valdes-Scantling,WR,SEA,@NYJ,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2565477,N. Westbrook-Ikhine,WR,MIA,@GB,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2571883,J. Brooks,RB,CAR,TB,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2571889,X. Legette,WR,CAR,TB,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2571913,C. Williams,QB,CHI,@DET,32.14,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,BN,2572486,K. Vidal,RB,LAC,@ATL,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,13,1,RES,2552608,S. Diggs,WR,NE,IND,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,QB,2532820,K. Cousins,QB,ATL,@MIN,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,RB,2566157,T. Etienne,RB,JAX,@TEN,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,RB,2572360,I. Davis,RB,NYJ,@MIA,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,WR,2557898,C. Kupp,WR,SEA,@ARI,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,WR,2566385,E. Moore,WR,BUF,@LAR,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,TE,2572219,B. Bowers,TE,LV,@TB,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,R/W/T,2563707,D. Mooney,,,@MIN,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,K,2572273,W. Reichard,K,MIN,ATL,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,DEF,100022,Saints,,,@NYG,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2540158,Z. Ertz,TE,WAS,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2560957,M. Andrews,TE,BAL,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2562489,T. McLaurin,WR,WAS,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2568030,B. Hall,RB,NYJ,@MIA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2572564,J. Daniels,QB,WAS,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,100009,Broncos,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,QB,2563722,J. Burrow,QB,CIN,@DAL,30.56,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,RB,2570062,D. Achane,RB,MIA,NYJ,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,RB,2572498,I. Guerendo,RB,SF,CHI,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,WR,2565941,J. Chase,WR,CIN,@DAL,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,WR,2572342,M. Nabers,WR,NYG,NO,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,TE,2560994,M. Gesicki,TE,CIN,@DAL,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,R/W/T,2565295,R. Dowdle,,,@PHI,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,K,2571759,J. Bates,K,DET,GB,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,DEF,100026,Cardinals,,,SEA,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2557976,J. Mixon,RB,HOU,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2563704,C. Kmet,TE,CHI,@SF,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2569861,J. Downs,WR,IND,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2569882,T. Bigsby,RB,JAX,@TEN,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,2570074,J. Addison,WR,MIN,ATL,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,BN,100014,Colts,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,RES,2567973,C. Olave,WR,NO,@NYG,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,14,1,RES,2570149,K. Miller,RB,NO,@NYG,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,QB,2563839,B. DiNucci,QB,NO,WAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,RB,2566157,T. Etienne,RB,JAX,NYJ,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,RB,2568030,B. Hall,RB,NYJ,@JAX,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,WR,2557898,C. Kupp,WR,SEA,GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,WR,2571011,J. Matthews,WR,ATL,@LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,TE,2570635,B. Russell,TE,SEA,GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,R/W/T,2565845,B. Mason,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,K,2572273,W. Reichard,K,MIN,CHI,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,2540158,Z. Ertz,TE,WAS,@NO,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,2560957,M. Andrews,TE,BAL,@NYG,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,2562489,T. McLaurin,WR,WAS,@NO,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,2563707,D. Mooney,WR,ATL,@LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,2572219,B. Bowers,TE,LV,ATL,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,2572564,J. Daniels,QB,WAS,@NO,27.64,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,15,1,BN,100009,Broncos,,,IND,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,QB,2572564,J. Daniels,QB,WAS,PHI,44.42,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,RB,2566157,T. Etienne,RB,JAX,@LV,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,RB,2568030,B. Hall,RB,NYJ,LAR,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,WR,2557898,C. Kupp,WR,SEA,MIN,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,WR,2562489,T. McLaurin,WR,WAS,PHI,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,TE,2572219,B. Bowers,TE,LV,JAX,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,R/W/T,2563707,D. Mooney,,,NYG,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,K,2572273,W. Reichard,K,MIN,@SEA,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,DEF,100009,Broncos,,,@LAC,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2540158,Z. Ertz,TE,WAS,PHI,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2560957,M. Andrews,TE,BAL,PIT,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2563839,B. DiNucci,QB,NO,@GB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2565845,B. Mason,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2570635,B. Russell,TE,SEA,MIN,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2571011,J. Matthews,WR,ATL,NYG,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,QB,2572003,B. Nix,QB,DEN,@LAC,25.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,RB,2557978,J. Conner,RB,ARI,@CAR,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,RB,2564148,J. Taylor,RB,IND,TEN,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,WR,2543495,D. Adams,WR,LAR,@NYJ,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,WR,2562492,J. Meyers,WR,LV,JAX,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,TE,2564676,J. Johnson,TE,NO,@GB,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,R/W/T,2560888,C. Sutton,,,@LAC,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,K,2568435,C. Dicker,K,LAC,DEN,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,DEF,100010,Lions,,,@CHI,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2560801,R. McCloud,WR,ATL,NYG,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2564040,P. Taylor,RB,SF,@MIA,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2568312,C. Otton,TE,TB,@DAL,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2568348,B. Robinson,RB,WAS,PHI,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2569573,Z. Flowers,WR,BAL,PIT,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,BN,2569819,C. Stroud,QB,HOU,@KC,20.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,16,1,RES,2560995,D. Goedert,TE,PHI,@WAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,QB,2572564,J. Daniels,QB,WAS,ATL,37.78,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,RB,2566157,T. Etienne,RB,JAX,TEN,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,RB,2568030,B. Hall,RB,NYJ,@BUF,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,WR,2557898,C. Kupp,WR,SEA,@CHI,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,WR,2562489,T. McLaurin,WR,WAS,ATL,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,TE,2572219,B. Bowers,TE,LV,@NO,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,R/W/T,2563707,D. Mooney,,,@WAS,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,K,2572273,W. Reichard,K,MIN,GB,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,DEF,100009,Broncos,,,@CIN,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2540158,Z. Ertz,TE,WAS,ATL,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2560957,M. Andrews,TE,BAL,@HOU,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2563839,B. DiNucci,QB,NO,LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2565845,B. Mason,,,Bye,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2570635,B. Russell,TE,SEA,@CHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2571011,J. Matthews,WR,ATL,@WAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,QB,2560955,J. Allen,QB,BUF,NYJ,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,RB,2558019,A. Kamara,RB,NO,LV,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,RB,2563965,D. Swift,RB,CHI,SEA,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,WR,2552487,A. Cooper,WR,BUF,NYJ,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,WR,2563848,C. Lamb,WR,DAL,@PHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,TE,2569726,S. LaPorta,TE,DET,@SF,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,R/W/T,2572411,M. Harrison,,,@LAR,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,K,2561153,J. Sanders,K,MIA,@CLE,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,DEF,100008,Cowboys,,,@PHI,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2560907,M. Valdes-Scantling,WR,SEA,@CHI,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2565477,N. Westbrook-Ikhine,WR,MIA,@CLE,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2571883,J. Brooks,RB,CAR,@TB,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2571889,X. Legette,WR,CAR,@TB,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2571913,C. Williams,QB,CHI,SEA,6.58,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,BN,2572486,K. Vidal,RB,LAC,@NE,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,17,1,RES,2552608,S. Diggs,WR,NE,LAC,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,QB,2555260,D. Prescott,QB,DAL,@PHI,7.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,RB,2569558,B. Robinson,RB,ATL,TB,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,RB,2569642,C. Brown,RB,CIN,@CLE,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,WR,2563731,T. Higgins,WR,CIN,@CLE,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,WR,2566409,D. Smith,WR,PHI,DAL,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,TE,2562378,T. Hockenson,TE,MIN,@CHI,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,R/W/T,2543495,D. Adams,,,HOU,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,K,2572147,C. Little,K,JAX,CAR,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,DEF,100021,Patriots,,,LV,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2562721,D. Samuel,WR,WAS,NYG,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2569765,J. Reed,WR,GB,DET,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2570092,K. Boutte,WR,NE,LV,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2571907,R. Odunze,WR,CHI,MIN,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2574322,O. Gordon,RB,MIA,@IND,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2574427,C. Skattebo,RB,NYG,@WAS,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,QB,2564832,J. Hurts,QB,PHI,DAL,24.28,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,RB,2563965,D. Swift,RB,CHI,MIN,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,RB,2574298,A. Jeanty,RB,LV,@NE,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,WR,2560854,C. Ridley,WR,TEN,@DEN,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,WR,2570026,P. Nacua,WR,LAR,HOU,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,TE,2558266,G. Kittle,TE,SF,@SEA,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,R/W/T,2572351,T. Tracy,,,@WAS,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,K,2571750,B. Aubrey,K,DAL,@PHI,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,DEF,100032,Commanders,,,NYG,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2540154,K. Allen,WR,LAC,KC,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2552608,S. Diggs,WR,NE,LV,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2560995,D. Goedert,TE,PHI,DAL,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2568348,B. Robinson,RB,SF,@SEA,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,1,BN,2569912,B. Strange,TE,JAX,CAR,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,
